Time_ms,iliacus_left,iliacus_right,psoas_left,psoas_right,iliacus_left_envelope,iliacus_right_envelope,psoas_left_envelope,psoas_right_envelope
844,0.0982287250728688,0.0982287250728688,0.0982287250728688,0.0982287250728688,0.00046473289850968775,0.0006604251349880787,0.00013862567550753077,0.0007840240769084235
845,0.0987688340595137,0.0987688340595137,0.0987688340595137,0.0987688340595137,0.0005081985639641842,0.0006684544268866399,0.00015450951717414882,0.0008300343626965901
846,0.0992114701314477,0.0992114701314477,0.0992114701314477,0.0992114701314477,0.0005584199123917758,0.0006720846309757519,0.0001669762859224227,0.0008728918667778453
847,0.099556196460308,0.099556196460308,0.099556196460308,0.099556196460308,0.0006067681961483124,0.0006738482425927573,0.00018612601020882584,0.0009107273981790974
848,0.0998026728428271,0.0998026728428271,0.0998026728428271,0.0998026728428271,0.0006589634006310355,0.0006738506986491077,0.00019949301941084521,0.0009432122093737501
849,0.0999506560365731,0.0999506560365731,0.0999506560365731,0.0999506560365731,0.0007087073574224411,0.0006742083431928065,0.00021939230289163718,0.0009700414915242644
850,0.1,0.1,0.1,0.1,0.0007576860201695486,0.0006787863856316253,0.00023341904970708587,0.000990030206405073
851,0.0999506560365731,0.0999506560365731,0.0999506560365731,0.0999506560365731,0.0008052240612929735,0.0006873830492306952,0.00025118089397660476,0.0010046201198500471
852,0.0998026728428271,0.0998026728428271,0.0998026728428271,0.0998026728428271,0.0008464977830224556,0.0007075498125592831,0.00026580488816446414,0.0010125884851183516
853,0.099556196460308,0.099556196460308,0.099556196460308,0.099556196460308,0.0008879776218910649,0.0007376300936055513,0.00027903163663610376,0.0010166208718110877
854,0.0992114701314478,0.0992114701314478,0.0992114701314478,0.0992114701314478,0.0009184608711643056,0.0007822686823348098,0.0002938952597490992,0.0010171449870597401
855,0.0987688340595138,0.0987688340595138,0.0987688340595138,0.0987688340595138,0.0009499853551200095,0.0008443539526477347,0.00030158450989159133,0.0010172406004786399
856,0.0982287250728688,0.0982287250728688,0.0982287250728688,0.0982287250728688,0.0009685709779850077,0.0009148965464811195,0.0003154770574362322,0.0010205393994592628
857,0.0975916761938748,0.0975916761938748,0.0975916761938748,0.0975916761938748,0.0009871848934445572,0.0010102542195410825,0.00031846067581305933,0.001030215671996211
858,0.0968583161128631,0.0968583161128631,0.0968583161128631,0.0968583161128631,0.000995101345722912,0.0011015936117830837,0.00032907806763917216,0.001052004746718574
859,0.0960293685676944,0.0960293685676944,0.0960293685676944,0.0960293685676944,0.001001003322061105,0.0012221782831218723,0.0003295120730849438,0.001090202386512433
860,0.0951056516295154,0.0951056516295154,0.0951056516295154,0.0951056516295154,0.001002068846206168,0.001327428201833255,0.0003344714788812493,0.0011465105685509241
861,0.0940880768954226,0.0940880768954226,0.0940880768954226,0.0940880768954226,0.001002081525534909,0.0014595270408102635,0.0003345380605915012,0.0012288326569796855
862,0.0929776485888251,0.0929776485888251,0.0929776485888251,0.0929776485888251,0.0010031813018680606,0.001572553199159489,0.00033472670436704167,0.0013270687016826938
863,0.0917754625683981,0.0917754625683981,0.0917754625683981,0.0917754625683981,0.001013739784961719,0.0017002601372040212,0.00033553917475039107,0.0014558685852964668
864,0.090482705246602,0.090482705246602,0.090482705246602,0.090482705246602,0.0010254908731602,0.0018153311185742382,0.00034022476065130694,0.0015919729625413956
865,0.0891006524188368,0.0891006524188368,0.0891006524188368,0.0891006524188368,0.0010695571062406394,0.0019238491759726245,0.0003418699971193167,0.0017563790390427152
866,0.0876306680043864,0.0876306680043864,0.0876306680043864,0.0876306680043864,0.0011056442238550504,0.0020339886047683626,0.0003690633223778773,0.0019198203988926561
867,0.0860742027003944,0.0860742027003944,0.0860742027003944,0.0860742027003944,0.001198480238197287,0.002113058815911377,0.000371691792219292,0.0021021897282099125
868,0.0844327925502016,0.0844327925502016,0.0844327925502016,0.0844327925502016,0.0012721648078395037,0.002208485519215624,0.00043333229807481177,0.002280370346289274
869,0.0827080574274562,0.0827080574274562,0.0827080574274562,0.0827080574274562,0.0014074777773799552,0.002255078095090631,0.00043875287825195824,0.002461423906492138
870,0.0809016994374949,0.0809016994374949,0.0809016994374949,0.0809016994374949,0.0015280574554579647,0.0023235571073466806,0.0005239908946067487,0.0026406208594574546
871,0.0790155012375691,0.0790155012375691,0.0790155012375691,0.0790155012375691,0.001682623406264879,0.0023425721411902177,0.000538477174515373,0.0028025483834594233
872,0.0770513242775789,0.0770513242775789,0.0770513242775789,0.0770513242775789,0.001853518434379836,0.0023746459014024907,0.0006203792446663069,0.002967455918483141
873,0.075011106963046,0.075011106963046,0.075011106963046,0.075011106963046,0.002002752227627775,0.002377326795627873,0.000659081194691746,0.003096290800420939
874,0.0728968627421411,0.0728968627421411,0.0728968627421411,0.0728968627421411,0.0022177793755466463,0.0023798368138468425,0.0007135811829032143,0.0032303221413021157
875,0.0707106781186548,0.0707106781186548,0.0707106781186548,0.0707106781186548,0.0023465327583947104,0.0023814554577246214,0.0008003884894313206,0.003317910706943097
876,0.0684547105928689,0.0684547105928689,0.0684547105928689,0.0684547105928689,0.0025844511327401615,0.0023983712765511937,0.0008219537528643545,0.0034061050561330587
877,0.0661311865323653,0.0661311865323653,0.0661311865323653,0.0661311865323653,0.0026895578617946426,0.0024178110068635546,0.0009722081318699018,0.003451661227719374
878,0.063742398974869,0.063742398974869,0.063742398974869,0.063742398974869,0.0029126645309758,0.002538126590671405,0.0009753823734826134,0.0034881749286594967
879,0.0612907053652978,0.0612907053652978,0.0612907053652978,0.0612907053652978,0.002999664669735472,0.002600079445071815,0.0011672838531744647,0.003500160375080541
880,0.0587785252292474,0.0587785252292474,0.0587785252292474,0.0587785252292474,0.0031632966557042187,0.002908860001606238,0.0011672870825554635,0.003501876507157266
881,0.056208337785213,0.056208337785213,0.056208337785213,0.056208337785213,0.0032408235363766743,0.0030467353134087214,0.0013402194989251637,0.003502294607954222
882,0.0535826794978997,0.0535826794978997,0.0535826794978997,0.0535826794978997,0.0033167075290147265,0.0035411319555868456,0.0013404408335428543,0.003525872743739068
883,0.0509041415750371,0.0509041415750371,0.0509041415750371,0.0509041415750371,0.0033903536793738454,0.0038026977111701925,0.0014320828340188385,0.0035587233437044123
884,0.0481753674101716,0.0481753674101716,0.0481753674101716,0.0481753674101716,0.0033977416563969395,0.004388113323479379,0.001444763745474814,0.0037026358523635
885,0.0453990499739547,0.0453990499739547,0.0453990499739547,0.0453990499739547,0.0034621494377616593,0.004841076975199508,0.0014523260730521697,0.003839453869045601
886,0.0425779291565074,0.0425779291565074,0.0425779291565074,0.0425779291565074,0.0034831061872983337,0.005402028818987965,0.001534809604380003,0.004195245963338092
887,0.0397147890634781,0.0397147890634781,0.0397147890634781,0.0397147890634781,0.0035175234595067723,0.006121069706918601,0.0015776839050475036,0.00451927878180506
888,0.0368124552684677,0.0368124552684677,0.0368124552684677,0.0368124552684677,0.003655158859421957,0.006581874173329623,0.0017910317478583278,0.005095234677132254
889,0.0338737920245292,0.0338737920245292,0.0338737920245292,0.0338737920245292,0.00365538077087767,0.007605665601061075,0.002001050770450662,0.0056745733237731286
890,0.0309016994374946,0.0309016994374946,0.0309016994374946,0.0309016994374946,0.003935491894064442,0.007953675221023691,0.00226199964079032,0.006395231166353229
891,0.027899110603923,0.027899110603923,0.027899110603923,0.027899110603923,0.004022601678169003,0.009231973988042276,0.0025588176200860013,0.007276101287704736
892,0.0248689887164854,0.0248689887164854,0.0248689887164854,0.0248689887164854,0.004341385749486642,0.009504457351277713,0.0026981779797250905,0.008046151433902216
893,0.0218143241396544,0.0218143241396544,0.0218143241396544,0.0218143241396544,0.004875117518150868,0.010884016743059841,0.0028758929451932675,0.009251007045034062
894,0.0187381314585724,0.0187381314585724,0.0187381314585724,0.0187381314585724,0.0050868969451813096,0.011139783578393073,0.002875904501783982,0.009999679265381943
895,0.0156434465040232,0.0156434465040232,0.0156434465040232,0.0156434465040232,0.00652340792652576,0.012420226963411055,0.0028764665003330253,0.011514811748441595
896,0.0125333233564304,0.0125333233564304,0.0125333233564304,0.0125333233564304,0.006597889364574968,0.01271928356134521,0.0033349532168529664,0.012206846729395513
897,0.0094108313318513,0.0094108313318513,0.0094108313318513,0.0094108313318513,0.009076273152722933,0.013756451381283558,0.003738233317158351,0.013972965730101712
898,0.0062790519529314,0.0062790519529314,0.0062790519529314,0.0062790519529314,0.009088505696709855,0.014131303097010928,0.005558117943091981,0.014600529599781201
899,0.0031410759078127,0.0031410759078127,0.0031410759078127,0.0031410759078127,0.012314601552052483,0.014925772060227311,0.006880694270155404,0.01652175432664622
900,1.1021821192326179e-16,1.1021821192326179e-16,1.1021821192326179e-16,1.1021821192326179e-16,0.012317097205146987,0.01531345288705057,0.009769158323598811,0.01708810502693449
901,-0.0031410759078128,-0.0031410759078128,-0.0031410759078128,-0.0031410759078128,0.013090330756173978,0.053920876495674924,0.01551810258611498,0.030070854567007047
902,-0.0062790519529311,-0.0062790519529311,-0.0062790519529311,-0.0062790519529311,0.03142649574429883,0.05826854539008825,0.016075393062695863,0.030440178609418302
903,-0.0094108313318514,-0.0094108313318514,-0.0094108313318514,-0.0094108313318514,0.03449810855160044,0.08323697934580444,0.01636061543706424,0.030636092180504518
904,-0.0125333233564302,-0.0125333233564302,-0.0125333233564302,-0.0125333233564302,0.04331630585586793,0.14991212497875764,0.03352917716251552,0.04844318897821393
905,-0.015643446504023,-0.015643446504023,-0.015643446504023,-0.015643446504023,0.047562300942395955,0.15530809824025354,0.036106352006172265,0.04846857962631153
906,-0.0187381314585725,-0.0187381314585725,-0.0187381314585725,-0.0187381314585725,0.04810516876431928,0.1567511095160874,0.042709422637916064,0.049051174751688964
907,-0.0218143241396542,-0.0218143241396542,-0.0218143241396542,-0.0218143241396542,0.05080004536013008,0.15759061090923604,0.043596677641097356,0.05793716265779131
908,-0.0248689887164855,-0.0248689887164855,-0.0248689887164855,-0.0248689887164855,0.05354764254269219,0.16308165332399527,0.04373251655765239,0.06157696455706517
909,-0.0278991106039228,-0.0278991106039228,-0.0278991106039228,-0.0278991106039228,0.05810038870460377,0.187406895289343,0.05711218384077913,0.06383140569893134
910,-0.0309016994374948,-0.0309016994374948,-0.0309016994374948,-0.0309016994374948,0.07203160162052172,0.20747815931699337,0.05915989873287281,0.06398630400904942
911,-0.033873792024529,-0.033873792024529,-0.033873792024529,-0.033873792024529,0.07760274822453225,0.2127263594781897,0.06481507668331933,0.0643718205150809
912,-0.0368124552684678,-0.0368124552684678,-0.0368124552684678,-0.0368124552684678,0.07777708908540443,0.21403672388351824,0.07039536532769246,0.06443132911908928
913,-0.0397147890634779,-0.0397147890634779,-0.0397147890634779,-0.0397147890634779,0.08278062338478104,0.22968081467645238,0.07066600519974263,0.0675608062448906
914,-0.0425779291565072,-0.0425779291565072,-0.0425779291565072,-0.0425779291565072,0.0842836268235137,0.22974173979334253,0.07124313914154945,0.07701811233777751
915,-0.0453990499739548,-0.0453990499739548,-0.0453990499739548,-0.0453990499739548,0.09472153033347996,0.23365920444275087,0.07171117416498247,0.0791353977710128
916,-0.0481753674101715,-0.0481753674101715,-0.0481753674101715,-0.0481753674101715,0.09479233477005952,0.24352933256273632,0.07173817135343954,0.07971157818168398
917,-0.0509041415750372,-0.0509041415750372,-0.0509041415750372,-0.0509041415750372,0.10010898523704216,0.26285114901587153,0.07947359685318867,0.08596042943327804
918,-0.0535826794978996,-0.0535826794978996,-0.0535826794978996,-0.0535826794978996,0.1016806232756631,0.2653342119146541,0.0819707515066643,0.08602995950163303
919,-0.0562083377852131,-0.0562083377852131,-0.0562083377852131,-0.0562083377852131,0.10394450413400504,0.26846410674171384,0.0931148346518984,0.08605913643996785
920,-0.0587785252292472,-0.0587785252292472,-0.0587785252292472,-0.0587785252292472,0.11293710307843438,0.2690599565491283,0.0931886310862676,0.09368252742025271
921,-0.0612907053652976,-0.0612907053652976,-0.0612907053652976,-0.0612907053652976,0.11888046878714915,0.2710165628815149,0.1033313168236361,0.09374279251702186
922,-0.0637423989748688,-0.0637423989748688,-0.0637423989748688,-0.0637423989748688,0.12714611112853252,0.28392377405632396,0.10336281310870264,0.09452921527825424
923,-0.0661311865323652,-0.0661311865323652,-0.0661311865323652,-0.0661311865323652,0.12732268816401127,0.29408518382396703,0.10610312370625381,0.09500786044671637
924,-0.0684547105928689,-0.0684547105928689,-0.0684547105928689,-0.0684547105928689,0.13418872739569868,0.30130171829866476,0.10631674354454815,0.097905947324431
925,-0.0707106781186547,-0.0707106781186547,-0.0707106781186547,-0.0707106781186547,0.13884120210504722,0.30213436338619754,0.10663401957228949,0.10150825253248552
926,-0.0728968627421412,-0.0728968627421412,-0.0728968627421412,-0.0728968627421412,0.14238068249459945,0.31011849978376876,0.10831644293177942,0.10794250223768724
927,-0.0750111069630459,-0.0750111069630459,-0.0750111069630459,-0.0750111069630459,0.14263709940838926,0.31430222967215676,0.1093156122338607,0.1086153787171371
928,-0.0770513242775789,-0.0770513242775789,-0.0770513242775789,-0.0770513242775789,0.14511882954717328,0.31449929980028996,0.11012024318713583,0.10864960891791708
929,-0.0790155012375689,-0.0790155012375689,-0.0790155012375689,-0.0790155012375689,0.14712943744698245,0.3166073811397523,0.11124222370244194,0.10874061139634776
930,-0.0809016994374947,-0.0809016994374947,-0.0809016994374947,-0.0809016994374947,0.14792764600535427,0.31911183960070005,0.11153395517771594,0.11842734530484576
931,-0.0827080574274561,-0.0827080574274561,-0.0827080574274561,-0.0827080574274561,0.1498985807633322,0.31915034279631854,0.11305862347111055,0.1184279901029913
932,-0.0844327925502015,-0.0844327925502015,-0.0844327925502015,-0.0844327925502015,0.15094255880203464,0.31916256627591805,0.11354980622976057,0.121363138737077
933,-0.0860742027003944,-0.0860742027003944,-0.0860742027003944,-0.0860742027003944,0.1559352591879378,0.324100785736382,0.1135885295204028,0.12261194444916897
934,-0.0876306680043863,-0.0876306680043863,-0.0876306680043863,-0.0876306680043863,0.15705541599707257,0.32557129440426724,0.118370146798551,0.13921784529173584
935,-0.0891006524188368,-0.0891006524188368,-0.0891006524188368,-0.0891006524188368,0.16080887494838256,0.3323435154347006,0.12446063056860965,0.15071329405462952
936,-0.0904827052466019,-0.0904827052466019,-0.0904827052466019,-0.0904827052466019,0.16263321541403922,0.3419794695951487,0.12539791072877163,0.1517276256621578
937,-0.0917754625683981,-0.0917754625683981,-0.0917754625683981,-0.0917754625683981,0.16438428159563317,0.34269787213156166,0.12574489824322868,0.15205303518064572
938,-0.0929776485888251,-0.0929776485888251,-0.0929776485888251,-0.0929776485888251,0.16489452352685957,0.3590405056051354,0.12684422537244477,0.1569673964089981
939,-0.0940880768954225,-0.0940880768954225,-0.0940880768954225,-0.0940880768954225,0.1679640974656886,0.36984585331517833,0.12821498617930835,0.15772364197282338
940,-0.0951056516295154,-0.0951056516295154,-0.0951056516295154,-0.0951056516295154,0.1682087658394624,0.37242834697122645,0.12860634046317995,0.15953043762944766
941,-0.0960293685676943,-0.0960293685676943,-0.0960293685676943,-0.0960293685676943,0.1691023833312107,0.3735162194764191,0.13332185153173498,0.15953161951636902
942,-0.0968583161128631,-0.0968583161128631,-0.0968583161128631,-0.0968583161128631,0.1713922926272685,0.3757270897875716,0.13338686942927433,0.15955351069740104
943,-0.0975916761938747,-0.0975916761938747,-0.0975916761938747,-0.0975916761938747,0.17143208970535603,0.37584404958279505,0.1333974657663771,0.15986724568806043
944,-0.0982287250728689,-0.0982287250728689,-0.0982287250728689,-0.0982287250728689,0.18198471724890086,0.37737828106632737,0.13350791904783402,0.16156898064288125
945,-0.0987688340595137,-0.0987688340595137,-0.0987688340595137,-0.0987688340595137,0.19444088687456088,0.38655486660254185,0.13663014456309833,0.1685696248616647
946,-0.0992114701314478,-0.0992114701314478,-0.0992114701314478,-0.0992114701314478,0.1980045723161537,0.3865699461757932,0.13768096257526816,0.16942499528283678
947,-0.099556196460308,-0.099556196460308,-0.099556196460308,-0.099556196460308,0.19800507977187268,0.3865727464850122,0.1380357306202907,0.1709886062880859
948,-0.0998026728428271,-0.0998026728428271,-0.0998026728428271,-0.0998026728428271,0.20045121345966602,0.38820236565651317,0.1384235237766113,0.1709944544667817
949,-0.0999506560365731,-0.0999506560365731,-0.0999506560365731,-0.0999506560365731,0.20062341140976772,0.38964112911951465,0.14039640744433934,0.1710837620459648
950,-0.1,-0.1,-0.1,-0.1,0.20693895312855695,0.3907263203652673,0.14065931539891754,0.17121535893702777
951,-0.0999506560365731,-0.0999506560365731,-0.0999506560365731,-0.0999506560365731,0.2158253689125847,0.3933698485999018,0.14085873553476302,0.17712108779508495
952,-0.0998026728428271,-0.0998026728428271,-0.0998026728428271,-0.0998026728428271,0.21600665447044992,0.3934104346610495,0.14880477974482134,0.17777194449194536
953,-0.099556196460308,-0.099556196460308,-0.099556196460308,-0.099556196460308,0.21734043258213998,0.4055759647594573,0.1492643136846434,0.17778525186452732
954,-0.0992114701314478,-0.0992114701314478,-0.0992114701314478,-0.0992114701314478,0.2186209740626387,0.4071011732835094,0.15371135837327227,0.17888161091932714
955,-0.0987688340595137,-0.0987688340595137,-0.0987688340595137,-0.0987688340595137,0.21867681651506962,0.40815929840608556,0.15378455996648438,0.17926769388011837
956,-0.0982287250728688,-0.0982287250728688,-0.0982287250728688,-0.0982287250728688,0.22408949593189348,0.4082594367529981,0.1545141380206291,0.1796415127715103
957,-0.0975916761938747,-0.0975916761938747,-0.0975916761938747,-0.0975916761938747,0.22425954051582397,0.40935575969415167,0.15525666029359153,0.18121372890989326
958,-0.096858316112863,-0.096858316112863,-0.096858316112863,-0.096858316112863,0.22477722792134666,0.40938018709408486,0.15611016245726358,0.18258842663680236
959,-0.0960293685676942,-0.0960293685676942,-0.0960293685676942,-0.0960293685676942,0.23118436008796073,0.41892580125555257,0.15757082989074206,0.1863291416529558
960,-0.0951056516295154,-0.0951056516295154,-0.0951056516295154,-0.0951056516295154,0.23463861488054794,0.41902654282068896,0.15760685349445108,0.18661208861213435
961,-0.0940880768954226,-0.0940880768954226,-0.0940880768954226,-0.0940880768954226,0.23631613748942046,0.4196887527772155,0.1576631587046124,0.1871285164696953
962,-0.0929776485888252,-0.0929776485888252,-0.0929776485888252,-0.0929776485888252,0.2425575410835358,0.4197035004723205,0.16339891771501963,0.18844151335778797
963,-0.0917754625683982,-0.0917754625683982,-0.0917754625683982,-0.0917754625683982,0.2473412789765144,0.42232836570141125,0.1661204120075514,0.18846442483716966
964,-0.090482705246602,-0.090482705246602,-0.090482705246602,-0.090482705246602,0.25403230938757304,0.4223990951126234,0.16629190882363964,0.18878896821045824
965,-0.0891006524188369,-0.0891006524188369,-0.0891006524188369,-0.0891006524188369,0.25597487758923027,0.42899360451919727,0.1664182995677192,0.18972891235071773
966,-0.0876306680043864,-0.0876306680043864,-0.0876306680043864,-0.0876306680043864,0.2578533224115714,0.42985538811538715,0.1706137829980783,0.18974425694254443
967,-0.0860742027003944,-0.0860742027003944,-0.0860742027003944,-0.0860742027003944,0.2578796433461645,0.43138404630217947,0.1708500570602839,0.1949042666392346
968,-0.0844327925502016,-0.0844327925502016,-0.0844327925502016,-0.0844327925502016,0.26269769419869893,0.4317951093660644,0.17091649739418868,0.194910458958999
969,-0.0827080574274562,-0.0827080574274562,-0.0827080574274562,-0.0827080574274562,0.27424047061871715,0.4381296911928021,0.17214861122599018,0.19593410347524068
970,-0.0809016994374949,-0.0809016994374949,-0.0809016994374949,-0.0809016994374949,0.2743191039772019,0.4393541995690061,0.1722444917138138,0.19707972627608508
971,-0.0790155012375691,-0.0790155012375691,-0.0790155012375691,-0.0790155012375691,0.2746718987738363,0.4394665011246644,0.17229801700107522,0.19890608454362793
972,-0.0770513242775791,-0.0770513242775791,-0.0770513242775791,-0.0770513242775791,0.27511376479934946,0.44150179299454184,0.17230405686690126,0.19892147420688053
973,-0.075011106963046,-0.075011106963046,-0.075011106963046,-0.075011106963046,0.2810792372981541,0.4415446149661758,0.17236015988643136,0.19904411325750831
974,-0.0728968627421414,-0.0728968627421414,-0.0728968627421414,-0.0728968627421414,0.2832125880675334,0.44242836058721835,0.1723921061322412,0.19982265301250815
975,-0.0707106781186549,-0.0707106781186549,-0.0707106781186549,-0.0707106781186549,0.2836009735836908,0.4424589316427343,0.1723928181629691,0.20018188679431892
976,-0.0684547105928689,-0.0684547105928689,-0.0684547105928689,-0.0684547105928689,0.2877254091816737,0.445605280610902,0.17436308772878184,0.20044265300919212
977,-0.0661311865323653,-0.0661311865323653,-0.0661311865323653,-0.0661311865323653,0.29995926940813916,0.445776959684352,0.17475469430252444,0.20325505301080196
978,-0.063742398974869,-0.063742398974869,-0.063742398974869,-0.063742398974869,0.30400252278725914,0.44589977954314886,0.1759789169818536,0.20358343307025917
979,-0.0612907053652978,-0.0612907053652978,-0.0612907053652978,-0.0612907053652978,0.30699642554947426,0.44802544158597524,0.17656151211543183,0.20360970009507667
980,-0.0587785252292474,-0.0587785252292474,-0.0587785252292474,-0.0587785252292474,0.30711117410859806,0.44887656535255854,0.17660079859368047,0.2036106626775472
981,-0.0562083377852133,-0.0562083377852133,-0.0562083377852133,-0.0562083377852133,0.30728597402406316,0.4567098420808487,0.17941268548343609,0.20481051463389452
982,-0.0535826794978998,-0.0535826794978998,-0.0535826794978998,-0.0535826794978998,0.30968762389523463,0.45776349249743903,0.17942008432339251,0.20524547281347447
983,-0.0509041415750371,-0.0509041415750371,-0.0509041415750371,-0.0509041415750371,0.30983082304925996,0.4726471454649264,0.17944714799698006,0.2126636562910533
984,-0.0481753674101717,-0.0481753674101717,-0.0481753674101717,-0.0481753674101717,0.31227207928549977,0.4727327157155142,0.17947024353595376,0.21723618351932059
985,-0.0453990499739547,-0.0453990499739547,-0.0453990499739547,-0.0453990499739547,0.31579842458477586,0.4733259117776979,0.17964972389604753,0.2215303759915204
986,-0.0425779291565074,-0.0425779291565074,-0.0425779291565074,-0.0425779291565074,0.31622904072339786,0.4733486457328155,0.17994455583604016,0.22176381939557602
987,-0.0397147890634781,-0.0397147890634781,-0.0397147890634781,-0.0397147890634781,0.3169627501455657,0.4775086258002329,0.1802313277387242,0.22301268768003088
988,-0.036812455268468,-0.036812455268468,-0.036812455268468,-0.036812455268468,0.31711424979375846,0.47860866670826285,0.18085940820200408,0.22492573980093783
989,-0.0338737920245292,-0.0338737920245292,-0.0338737920245292,-0.0338737920245292,0.3173489954543514,0.47945129229170613,0.18096377609185377,0.22493258269889274
990,-0.030901699437495,-0.030901699437495,-0.030901699437495,-0.030901699437495,0.31958559098583333,0.4807503743175286,0.1820190553628866,0.22602616183731064
991,-0.027899110603923,-0.027899110603923,-0.027899110603923,-0.027899110603923,0.3203887956887462,0.4971763081518119,0.1820739956697241,0.22711915029665192
992,-0.0248689887164854,-0.0248689887164854,-0.0248689887164854,-0.0248689887164854,0.32169619382375564,0.49733717335620226,0.1820869764165845,0.22722889541966038
993,-0.0218143241396544,-0.0218143241396544,-0.0218143241396544,-0.0218143241396544,0.32414900955692627,0.5028256618407192,0.1820905207316674,0.22722889445716732
994,-0.0187381314585724,-0.0187381314585724,-0.0187381314585724,-0.0187381314585724,0.3250183238960724,0.5028680197569467,0.1820977792592464,0.22943084618339593
995,-0.0156434465040232,-0.0156434465040232,-0.0156434465040232,-0.0156434465040232,0.3251914514049724,0.505494463087452,0.18378256409717483,0.23001202180046626
996,-0.0125333233564304,-0.0125333233564304,-0.0125333233564304,-0.0125333233564304,0.3296774336899173,0.5056526598447537,0.1843372922512997,0.2300357381916837
997,-0.0094108313318516,-0.0094108313318516,-0.0094108313318516,-0.0094108313318516,0.3314426394895081,0.506319703215159,0.1843416145590691,0.23008834214944518
998,-0.0062790519529314,-0.0062790519529314,-0.0062790519529314,-0.0062790519529314,0.3317993180703013,0.5064065783271233,0.18858809501731502,0.2319409444897507
999,-0.0031410759078131,-0.0031410759078131,-0.0031410759078131,-0.0031410759078131,0.3346700270756324,0.5065794607776776,0.18859439486850754,0.23291026166354103
1000,0.2024210925421452,0.7983816443867734,0.2635904603484434,0.4692985488198092,0.3353145300265158,0.5067037016780017,0.19097397997510326,0.23342458404697009
1001,-0.3913115798067881,-0.2718351680399366,-0.1912785348964147,-0.0012837385323415,0.33573935956420287,0.5073071494131611,0.19391111881155235,0.23342774374175068
1002,0.3568229995194539,0.9291966149651584,0.1710122590818525,0.0832984794621324,0.33622548906363,0.5073220101257515,0.1947170464212876,0.24413133411950644
1003,0.4084142481504805,1.7758892523706895,0.2643071217290067,0.6015550351991219,0.33624190912635415,0.5073453916032247,0.19492248129865278,0.24509447210915986
1004,-0.1225307101479832,-0.4408159912782486,0.3355978573318575,0.1636139361910855,0.33625448087948867,0.510204287508989,0.19550152736254098,0.24526445239323788
1005,-0.0246703916331649,0.2590238903075023,-0.467765385817622,-0.0321540539807796,0.34114954893721433,0.511781874073429,0.19630210908040083,0.24785363349330397
1006,-0.0930297872239254,0.4285623326695906,0.0167062198064173,0.5819267679209665,0.34186696993875365,0.5117820101708437,0.19630841185859316,0.2481309229553246
1007,-0.1100957414556713,-0.7053384291773995,-0.0650627870814311,0.3728713100578215,0.3420447939920707,0.5118054606560691,0.19670120003995312,0.2494436335934151
1008,0.4237069106016379,-1.0337743208782115,-0.4101442355100193,-0.0947935713537666,0.3442554332825452,0.5120100313920632,0.19677220882886648,0.25047794014818675
1009,0.7928182388143901,-1.43983346170342,-0.2754656585554285,0.0215095670862865,0.34436601624599256,0.5133730472455253,0.1968787611704001,0.2533383903916048
1010,0.4688638645904343,0.9962408457064916,0.4328681275083197,0.2289093252100517,0.3445528537621369,0.5140467800563123,0.1971197456108546,0.2534173716235012
1011,0.181229789385613,-0.5605979611046003,-0.3734997552033548,0.1367446190600427,0.34796678797759634,0.5142101717992102,0.19835138391504906,0.25342641793108445
1012,-0.3887105797047323,-0.8175326493164836,0.088035222818185,-0.1848173726363076,0.3497126175701196,0.5156695665612646,0.19929032777191283,0.2557268926069601
1013,0.0887514552449887,-0.1583958674119406,0.2149227317276864,-0.403546367026338,0.3497168434702725,0.522472226808125,0.19942003517010648,0.25911665863882705
1014,0.5806824501652286,0.9524191646893532,-0.1620792960437365,-0.1942626657891776,0.35325119404014693,0.5321887305053022,0.200705822520362,0.26113717094760636
1015,0.4060089581103953,0.7707542846603103,0.1684510544021901,0.0130344290141191,0.3553973699802499,0.5322393204435801,0.20072652054266243,0.26263168498944056
1016,-0.5125561000477729,1.7038316794038917,-0.550068619271584,0.4699852762095315,0.3589330925059697,0.5329393736653504,0.20203477928709454,0.2626326688201738
1017,0.6214232541490872,-0.649149864170891,0.4464158262427382,0.1297822717658137,0.3589684402712103,0.5329513975305842,0.2048741220889151,0.2626327789410165
1018,-0.365396462518523,-0.3351719218083926,0.573841195496321,-0.0642967643162407,0.3590302879543587,0.5329753570850311,0.2052599007694263,0.2636409555093011
1019,-0.2701310478493382,0.1884944541941941,0.2017080358136272,0.7257659156832248,0.3634889022927414,0.533297521643153,0.20673333054602092,0.2639066164839875
1020,0.4869488955153612,0.64495890426712,-0.6345973625160055,-0.1178743458240729,0.3638169544597312,0.5332999776249892,0.20673332956254467,0.26444947166808896
1021,0.9496537881967532,1.1940324556872048,0.1460768065856211,0.3842336744744679,0.3646804141792822,0.5370830195753199,0.20706238818912298,0.26649738397677264
1022,0.0976858303162791,-0.93463286710946,0.4007702553447574,-0.2266192655315651,0.3648902182992202,0.5372002439499337,0.207190973140694,0.2676581849143492
1023,0.8528269664738607,-0.8906232200444771,-0.0329293534777676,0.5404573577104522,0.36599698748011567,0.5376704699064638,0.20726996871338094,0.2686050589804747
1024,-0.4557479140901486,-0.1766496222550839,0.008323919093267,0.2827132607221675,0.36689115201790884,0.5394665002739852,0.20727609503675867,0.26871244873578004
